,Time,ch0z,ch1z,complete_dose,smoothdose,Z
122,24.747406,0.010657694025162678,0.0033419231483458197,0.008733760261480273,0.008733760261480273,147.95003748362518
123,24.869614,0.011097430245618102,0.0034958031865221515,0.008806351970916783,0.008806351970916783,146.83409342571056
124,24.991831,0.011257183567694309,0.0036046316823136844,0.008868826850052209,0.008868826850052209,145.4303990563581
125,25.114052,0.01129477258465342,0.003667717661143953,0.008945289302043281,0.008945289302043281,144.0242272860958
126,25.236278,0.011531845961834838,0.003598758398413826,0.009013245832522923,0.009013245832522923,142.89435222555804
127,25.358481,0.01150565802538723,0.0036905889196245816,0.009097065535058027,0.009097065535058027,141.63856725834555
128,25.480701,0.01151844105505163,0.003455864856003108,0.009162027537592285,0.009162027537592285,140.30101041793253
129,25.602918,0.011564736351674062,0.003595165330616266,0.009243813848289104,0.009243813848289104,139.06037392872605
130,25.725126,0.011581319741508962,0.0035025056399137578,0.009320920934564277,0.009320920934564277,137.7839024785323
131,25.847351,0.011986714525514622,0.0037001243687796526,0.009383310033710495,0.009383310033710495,136.51277720167877
132,25.969548,0.011873671084806721,0.0036934910128456886,0.009439559795370952,0.009439559795370952,135.1932221160572
133,26.09176,0.011911052809392895,0.003714980322173414,0.00948964085589944,0.00948964085589944,133.8995664451469
134,26.21397,0.01218101657641354,0.003490206292452884,0.009549582665151886,0.009549582665151886,132.6574202738473
135,26.336175,0.012135481351825213,0.0038551790637359694,0.009606143544244607,0.009606143544244607,131.4030282898692
136,26.458393,0.012030936898407698,0.0036407696526622436,0.00966214633646489,0.00966214633646489,130.2246150897575
137,26.580597,0.012183573182346426,0.004019700110389698,0.009712681826037108,0.009712681826037108,128.8046200349245
138,26.702813,0.012198774623028416,0.0036872722416576072,0.009771463495797555,0.009771463495797555,127.46068096695578
139,26.825045,0.012335380296793414,0.003712769203528765,0.009822794638933518,0.009822794638933518,126.41728152546196
140,26.947265,0.012390727360367382,0.0038157244154204406,0.009878029493207553,0.009878029493207553,124.9977629827688
141,27.069492,0.012464868932420914,0.003998487190892562,0.009928731438314072,0.009928731438314072,123.76319872856932
142,27.191713,0.012629113589244073,0.003812200445080529,0.009996962455717863,0.009996962455717863,122.54701580634604
143,27.313931,0.012600507241778875,0.003997174339197301,0.010068507174551993,0.010068507174551993,121.1752572398356
144,27.436159,0.012706710034179882,0.003659080478938283,0.010136862010478179,0.010136862010478179,119.85381201224747
145,27.558375,0.012930447602035735,0.004085342695152853,0.010207137153107568,0.010207137153107568,118.59322253050424
146,27.680578,0.013006662097818636,0.003965389508680413,0.010272832881877378,0.010272832881877378,117.34450332681088
147,27.802803,0.012916697207964309,0.004188367004502173,0.010351795487957121,0.010351795487957121,116.00718521817171
148,27.925016,0.013051368152915221,0.003922963669686127,0.010429434320307565,0.010429434320307565,114.80566497698136
149,28.047251,0.013271650847888809,0.004179315237550622,0.010499377609802412,0.010499377609802412,113.57967988255132
150,28.169469,0.013262944568225488,0.004265617962149742,0.010586645668757331,0.010586645668757331,112.31698680993426
151,28.291691,0.013447296585223463,0.0040277154154765744,0.010670304125000557,0.010670304125000557,110.9435636358244
152,28.413901,0.013562343852203089,0.004106348322277065,0.010761241868790801,0.010761241868790801,109.80525845595672
153,28.536111,0.01373743680987657,0.004464480445253257,0.010836592786928912,0.010836592786928912,108.38770285194778
154,28.658337,0.013743310093776434,0.0041979715511148855,0.010908387905796187,0.010908387905796187,107.08449206471953
155,28.780546,0.01361817459798058,0.004004844156995949,0.010993535221856372,0.010993535221856372,105.8855783970366
156,28.902764,0.01371470374631123,0.0040002146273337,0.011070282168689485,0.011070282168689485,104.61262061758264
157,29.024984,0.013904376267547907,0.004232382085022303,0.01114919065764064,0.01114919065764064,103.24081681182994
158,29.147206,0.014045611470975132,0.004243852262991444,0.01122591356999819,0.01122591356999819,101.99680098853489
159,29.269427,0.013976306720956786,0.0039989708730960956,0.011300519717988738,0.011300519717988738,100.77755262768326
160,29.391649,0.014170885161686277,0.004265894351980338,0.011381069140826873,0.011381069140826873,99.4463488668919
161,29.513869,0.01416397541592174,0.004119822326517919,0.011466153410723328,0.011466153410723328,98.11182775774547
162,29.636082,0.014332020432915395,0.004157134953646453,0.011550851449974807,0.011550851449974807,96.97144440056454
163,29.758304,0.01438384352614945,0.004171299932463757,0.01163681855344525,0.01163681855344525,95.66062295318946
164,29.880513,0.014651388882152519,0.004417494174054377,0.011701993888601861,0.011701993888601861,94.3315726426435
165,30.002728,0.014617600225363913,0.004453424852029998,0.011811411167929569,0.011811411167929569,93.14915904652388
166,30.124929,0.014858888547461702,0.004273564169778973,0.011909481792468328,0.011909481792468328,91.777387395799
167,30.247146,0.014994043174616143,0.004401118076592413,0.011992244550832065,0.011992244550832065,90.50768131494392
168,30.369353,0.014726083233867216,0.004275637093508334,0.012063391027126192,0.012063391027126192,89.36797966844068
169,30.49156,0.015086080988199847,0.004451697415588859,0.012180159124355341,0.012180159124355341,87.92232531646621
170,30.613774,0.015302563323002937,0.004225472339257765,0.012288242391219154,0.012288242391219154,86.65007820678798
171,30.735983,0.015193389339923192,0.004422745580835434,0.012369734443377448,0.012369734443377448,85.39755738525571
172,30.858216,0.01535390273403349,0.004485416974919826,0.012421810052032753,0.012421810052032753,84.26959867877196
173,30.980456,0.015510753962888589,0.004466276979152043,0.01250852633664284,0.01250852633664284,82.8954694391141
174,31.102668,0.015708510886669774,0.0046180149961413735,0.012598787931845342,0.012598787931845342,81.52316891514741
175,31.224877,0.01570712893751686,0.0043832909325199005,0.012663790502706676,0.012663790502706676,80.49917984082626
176,31.347093,0.01570878727650036,0.004609308716478054,0.012736944915309231,0.012736944915309231,79.09767800731828
177,31.469316,0.015798613971439404,0.004418254246088481,0.012799984699993834,0.012799984699993834,77.77232517005984
178,31.59153,0.015794813611268905,0.004444787669824319,0.012878913995172235,0.012878913995172235,76.50896588791156
179,31.713748,0.015878352437562217,0.004598529513085371,0.012942453611621172,0.012942453611621172,75.2896182682818
180,31.835963,0.016243670696133534,0.004657124157168688,0.012988470200494111,0.012988470200494111,73.95040003888116
181,31.958174,0.01600376432318865,0.004753515110584039,0.01307726035852857,0.01307726035852857,72.53953044078492
