# TOPAS Version: 4.0
# Parameter File: Varian_TrueBeam_6MV.txt
# Results for scorer: PDDLineBox
# Scored in component: PDDLineBox
# X in 1 bin  of 0.974 cm
# Y in 1 bin  of 0.974 cm
# Z in 320 bins of 0.1 cm
# DoseToMedium ( Gy ) : Sum   
0, 0, 0, 1.194136700632953e-07
0, 0, 1, 1.213242057929165e-07
0, 0, 2, 1.036179000379889e-07
0, 0, 3, 1.207552742243934e-07
0, 0, 4, 1.639894691152222e-07
0, 0, 5, 1.625279821837466e-07
0, 0, 6, 1.627550290095314e-07
0, 0, 7, 1.150896267176904e-07
0, 0, 8, 1.147543642332494e-07
0, 0, 9, 1.35328107830901e-07
0, 0, 10, 1.479809412785471e-07
0, 0, 11, 1.133420965970799e-07
0, 0, 12, 1.101529960578773e-07
0, 0, 13, 1.480448901247655e-07
0, 0, 14, 1.137722236421723e-07
0, 0, 15, 1.365995387914154e-07
0, 0, 16, 1.273795220413376e-07
0, 0, 17, 1.613416316104122e-07
0, 0, 18, 1.50631279893787e-07
0, 0, 19, 1.52406201436861e-07
0, 0, 20, 4.067854888489819e-07
0, 0, 21, 6.412913649000984e-07
0, 0, 22, 7.650806423953327e-07
0, 0, 23, 8.304348853016563e-07
0, 0, 24, 9.23170262012718e-07
0, 0, 25, 9.640847338232561e-07
0, 0, 26, 1.00577881312347e-06
0, 0, 27, 1.04160358205263e-06
0, 0, 28, 1.012735197036818e-06
0, 0, 29, 1.043265910993796e-06
0, 0, 30, 1.054057293004007e-06
0, 0, 31, 1.074739998330188e-06
0, 0, 32, 1.048096123668074e-06
0, 0, 33, 1.092845195671543e-06
0, 0, 34, 1.098847292269056e-06
0, 0, 35, 1.082838252841611e-06
0, 0, 36, 1.08054302927485e-06
0, 0, 37, 1.084475115931127e-06
0, 0, 38, 1.067778157448629e-06
0, 0, 39, 1.058405132425833e-06
0, 0, 40, 1.068846245289023e-06
0, 0, 41, 1.110316134145251e-06
0, 0, 42, 1.061444663719158e-06
0, 0, 43, 1.068477786247968e-06
0, 0, 44, 1.062420778907835e-06
0, 0, 45, 1.080321908375481e-06
0, 0, 46, 1.051029016707616e-06
0, 0, 47, 1.007043579193123e-06
0, 0, 48, 1.026351355903898e-06
0, 0, 49, 9.911939287121641e-07
0, 0, 50, 9.83580093816272e-07
0, 0, 51, 1.019206251839933e-06
0, 0, 52, 1.001822283797082e-06
0, 0, 53, 9.714045745568001e-07
0, 0, 54, 9.987525118049234e-07
0, 0, 55, 9.738845392348594e-07
0, 0, 56, 9.770087672222871e-07
0, 0, 57, 1.006733327812981e-06
0, 0, 58, 9.923031711878139e-07
0, 0, 59, 9.999546364269918e-07
0, 0, 60, 9.482137102168053e-07
0, 0, 61, 9.963129059542553e-07
0, 0, 62, 1.003468355520454e-06
0, 0, 63, 9.452389235775627e-07
0, 0, 64, 9.322250207333127e-07
0, 0, 65, 9.051174743035517e-07
0, 0, 66, 9.36449623623048e-07
0, 0, 67, 9.381997756463534e-07
0, 0, 68, 9.363470212520042e-07
0, 0, 69, 9.383301744492201e-07
0, 0, 70, 9.084495218303346e-07
0, 0, 71, 9.032972343447909e-07
0, 0, 72, 9.101352702600707e-07
0, 0, 73, 8.931393722377834e-07
0, 0, 74, 9.300744068241329e-07
0, 0, 75, 9.069436828212929e-07
0, 0, 76, 8.828681643535674e-07
0, 0, 77, 8.515749527759908e-07
0, 0, 78, 8.782988629718602e-07
0, 0, 79, 8.889246032595111e-07
0, 0, 80, 8.947622518462595e-07
0, 0, 81, 8.679484153617523e-07
0, 0, 82, 8.583795647609804e-07
0, 0, 83, 8.900615284801461e-07
0, 0, 84, 8.563082474211114e-07
0, 0, 85, 8.024352382562938e-07
0, 0, 86, 7.970710385052371e-07
0, 0, 87, 8.356949479093601e-07
0, 0, 88, 8.445552452940319e-07
0, 0, 89, 8.225715646403842e-07
0, 0, 90, 8.366625934286276e-07
0, 0, 91, 7.836089821466885e-07
0, 0, 92, 8.077080906332412e-07
0, 0, 93, 8.203790571315039e-07
0, 0, 94, 7.931344612188695e-07
0, 0, 95, 7.950816325319465e-07
0, 0, 96, 8.026798923310707e-07
0, 0, 97, 8.156067679010448e-07
0, 0, 98, 8.162593303495669e-07
0, 0, 99, 7.920723987808742e-07
0, 0, 100, 7.920944540273922e-07
0, 0, 101, 7.893613087617268e-07
0, 0, 102, 7.566039244011336e-07
0, 0, 103, 7.495529530388012e-07
0, 0, 104, 7.812281523911224e-07
0, 0, 105, 7.646956987628073e-07
0, 0, 106, 7.384882110272883e-07
0, 0, 107, 7.23800098967331e-07
0, 0, 108, 7.345012704718101e-07
0, 0, 109, 7.678886504436377e-07
0, 0, 110, 7.604211873513123e-07
0, 0, 111, 7.327932394218806e-07
0, 0, 112, 7.344463597291906e-07
0, 0, 113, 7.284936600626679e-07
0, 0, 114, 7.043316827548551e-07
0, 0, 115, 7.141182436498639e-07
0, 0, 116, 7.352242050728819e-07
0, 0, 117, 7.371095307462383e-07
0, 0, 118, 7.381814839391154e-07
0, 0, 119, 7.287727612492745e-07
0, 0, 120, 7.115003768376482e-07
0, 0, 121, 7.002951178947114e-07
0, 0, 122, 7.293249950635072e-07
0, 0, 123, 7.137551847335999e-07
0, 0, 124, 7.036534839244268e-07
0, 0, 125, 6.678484396616113e-07
0, 0, 126, 6.738724778188043e-07
0, 0, 127, 6.958648555155378e-07
0, 0, 128, 6.788093287468655e-07
0, 0, 129, 6.80618256865273e-07
0, 0, 130, 6.785696200495295e-07
0, 0, 131, 6.58094791106123e-07
0, 0, 132, 6.683537776552839e-07
0, 0, 133, 6.502958171950013e-07
0, 0, 134, 6.300385280155751e-07
0, 0, 135, 6.353677122206136e-07
0, 0, 136, 6.590995553779067e-07
0, 0, 137, 6.464335911005037e-07
0, 0, 138, 6.640697733928391e-07
0, 0, 139, 6.678006911897683e-07
0, 0, 140, 6.424556886486243e-07
0, 0, 141, 6.546947020069638e-07
0, 0, 142, 6.499529376924329e-07
0, 0, 143, 6.299446226876171e-07
0, 0, 144, 6.242364065656147e-07
0, 0, 145, 6.230065991985612e-07
0, 0, 146, 6.460534791585815e-07
0, 0, 147, 6.362919862112904e-07
0, 0, 148, 5.877875537407817e-07
0, 0, 149, 5.625415155918745e-07
0, 0, 150, 5.567073344536766e-07
0, 0, 151, 5.74283887999627e-07
0, 0, 152, 5.700980523215549e-07
0, 0, 153, 5.35963010861451e-07
0, 0, 154, 5.56759459868772e-07
0, 0, 155, 5.215713372308528e-07
0, 0, 156, 5.772408258053474e-07
0, 0, 157, 5.714604185413918e-07
0, 0, 158, 5.785589110018918e-07
0, 0, 159, 5.645936198561685e-07
0, 0, 160, 5.387295800574066e-07
0, 0, 161, 5.14337614276883e-07
0, 0, 162, 5.5805440979384e-07
0, 0, 163, 5.827862992191513e-07
0, 0, 164, 5.911671792091511e-07
0, 0, 165, 5.546240799958468e-07
0, 0, 166, 5.623869014925731e-07
0, 0, 167, 5.700719043488789e-07
0, 0, 168, 5.568703045355505e-07
0, 0, 169, 5.405049705586862e-07
0, 0, 170, 5.69729650123918e-07
0, 0, 171, 5.532207296710112e-07
0, 0, 172, 5.258892770143575e-07
0, 0, 173, 5.003767569178308e-07
0, 0, 174, 5.398862867878051e-07
0, 0, 175, 5.236187234913814e-07
0, 0, 176, 5.238110247773875e-07
0, 0, 177, 5.005636580790451e-07
0, 0, 178, 5.003875571674143e-07
0, 0, 179, 5.079330094304169e-07
0, 0, 180, 5.164854428585386e-07
0, 0, 181, 5.368843858377659e-07
0, 0, 182, 5.144632950759842e-07
0, 0, 183, 5.201856652092829e-07
0, 0, 184, 4.984393626727979e-07
0, 0, 185, 5.140381063029054e-07
0, 0, 186, 4.814129397345823e-07
0, 0, 187, 4.93227958031639e-07
0, 0, 188, 4.363949983599014e-07
0, 0, 189, 4.923625169794832e-07
0, 0, 190, 4.912789108857396e-07
0, 0, 191, 4.884936402049789e-07
0, 0, 192, 4.826625286113995e-07
0, 0, 193, 4.76208640520781e-07
0, 0, 194, 4.556721364679106e-07
0, 0, 195, 4.627494547548849e-07
0, 0, 196, 4.836208518099738e-07
0, 0, 197, 4.494359586715291e-07
0, 0, 198, 4.123138523937087e-07
0, 0, 199, 4.387971159758308e-07
0, 0, 200, 4.448721142580325e-07
0, 0, 201, 4.654474707876943e-07
0, 0, 202, 4.58559014759885e-07
0, 0, 203, 4.470702776870894e-07
0, 0, 204, 4.382976612760103e-07
0, 0, 205, 4.339923407314927e-07
0, 0, 206, 4.186266551187146e-07
0, 0, 207, 4.250500467151141e-07
0, 0, 208, 4.343712305399094e-07
0, 0, 209, 4.461450089365826e-07
0, 0, 210, 4.399830686452333e-07
0, 0, 211, 3.902345326878276e-07
0, 0, 212, 4.056846591993235e-07
0, 0, 213, 3.947801872072887e-07
0, 0, 214, 4.067962038334372e-07
0, 0, 215, 4.329989167217718e-07
0, 0, 216, 4.106611299903307e-07
0, 0, 217, 4.027642148685118e-07
0, 0, 218, 4.200170167223405e-07
0, 0, 219, 4.034917822082207e-07
0, 0, 220, 3.837557187580387e-07
0, 0, 221, 3.902153764556715e-07
0, 0, 222, 3.910387249561609e-07
0, 0, 223, 4.093352572454023e-07
0, 0, 224, 4.292346886813903e-07
0, 0, 225, 3.758063371606113e-07
0, 0, 226, 3.966016208778456e-07
0, 0, 227, 3.764585017052013e-07
0, 0, 228, 3.764424150176637e-07
0, 0, 229, 3.717439938100142e-07
0, 0, 230, 3.883350245814654e-07
0, 0, 231, 3.709384657213377e-07
0, 0, 232, 3.763412621538009e-07
0, 0, 233, 3.438564988300641e-07
0, 0, 234, 3.359386653301044e-07
0, 0, 235, 3.512516286718892e-07
0, 0, 236, 3.566684085853922e-07
0, 0, 237, 3.662341043764172e-07
0, 0, 238, 3.844858440515964e-07
0, 0, 239, 3.567484441191482e-07
0, 0, 240, 3.570388571461081e-07
0, 0, 241, 3.430961896810913e-07
0, 0, 242, 3.533263281951804e-07
0, 0, 243, 3.462843096713186e-07
0, 0, 244, 3.447678693646594e-07
0, 0, 245, 3.186179924341559e-07
0, 0, 246, 3.082190858094691e-07
0, 0, 247, 3.564414612355904e-07
0, 0, 248, 3.716777143836225e-07
0, 0, 249, 3.553583667326166e-07
0, 0, 250, 3.615129458012234e-07
0, 0, 251, 3.329952846797823e-07
0, 0, 252, 3.135357928840676e-07
0, 0, 253, 3.145065079479537e-07
0, 0, 254, 3.210550119092659e-07
0, 0, 255, 3.182527166245563e-07
0, 0, 256, 3.159186974244221e-07
0, 0, 257, 3.114889182143088e-07
0, 0, 258, 3.268792170274537e-07
0, 0, 259, 3.21001465408699e-07
0, 0, 260, 3.008248370406363e-07
0, 0, 261, 2.833290864145965e-07
0, 0, 262, 3.165127679949364e-07
0, 0, 263, 3.212195736068679e-07
0, 0, 264, 3.168231330619165e-07
0, 0, 265, 3.111981072834169e-07
0, 0, 266, 2.815701236613677e-07
0, 0, 267, 3.050779469049303e-07
0, 0, 268, 3.222702105176722e-07
0, 0, 269, 3.073992900226585e-07
0, 0, 270, 3.042757725779666e-07
0, 0, 271, 3.136049429031118e-07
0, 0, 272, 2.92610394581061e-07
0, 0, 273, 2.770015044006868e-07
0, 0, 274, 2.877482643270923e-07
0, 0, 275, 2.852760019322886e-07
0, 0, 276, 2.954571414193197e-07
0, 0, 277, 2.836084718182974e-07
0, 0, 278, 2.90752439013886e-07
0, 0, 279, 2.717934535212407e-07
0, 0, 280, 3.010374030054663e-07
0, 0, 281, 3.059325592857931e-07
0, 0, 282, 3.019713403773494e-07
0, 0, 283, 2.97597352982848e-07
